id,version,side,win,ban1,ban2,ban3,ban4,ban5,champion1,champion2,champion3,champion4,champion5,tower_kills,inhibitor_kills ,dragon_kills,rift_herald_kills,baron_kills,first_tower,first_inhibitor,first_dragon,first_rift_herald,first_baron
3320843097,10.5.312.392,Side.blue,True,Illaoi,NONE,Master Yi,Nautilus,Senna,Veigar,Diana,Sylas,Trundle,Vayne,10,2,3,0,1,True,True,False,False,True
3320843097,10.5.312.392,Side.red,False,Blitzcrank,Fizz,Yasuo,Amumu,Zac,Jhin,Anivia,Jarvan IV,Ornn,Pyke,2,0,1,0,0,False,False,True,False,False
3320843096,10.5.312.392,Side.blue,True,Darius,Corki,Morgana,Master Yi,Ekko,Syndra,Miss Fortune,Karma,Maokai,Warwick,10,2,5,1,0,True,True,True,True,False
3320843096,10.5.312.392,Side.red,False,Pyke,Talon,Mordekaiser,Yasuo,Shaco,Kayle,Thresh,Kalista,Viktor,Elise,1,0,0,0,0,False,False,False,False,False
3320843087,10.5.312.392,Side.blue,False,Kled,Blitzcrank,Aphelios,Nautilus,Morgana,Senna,Jax,Zed,Ornn,Lux,4,0,1,1,0,True,False,True,True,False
3320843087,10.5.312.392,Side.red,True,Ekko,Master Yi,Zoe,Shaco,Aphelios,Elise,Yuumi,Ezreal,Maokai,Ahri,7,1,3,0,1,False,True,False,False,True
3320843075,10.5.312.392,Side.blue,True,Brand,Sett,Pyke,Mordekaiser,Yasuo,Jinx,Jarvan IV,Veigar,Blitzcrank,Camille,5,0,2,1,0,True,False,False,True,False
3320843075,10.5.312.392,Side.red,False,Darius,Vladimir,Katarina,Trundle,Senna,Singed,Morgana,Garen,Nunu & Willump,Vayne,0,0,1,1,0,False,False,True,False,False
3320843068,10.5.312.392,Side.blue,True,Pyke,Brand,Aphelios,Sylas,Aatrox,Varus,Pantheon,Lux,Fizz,Kayn,8,1,3,1,1,True,True,False,False,True
3320843068,10.5.312.392,Side.red,False,Sett,Leona,Garen,Olaf,Malzahar,Fiora,Warwick,Yasuo,Teemo,Cassiopeia,4,0,2,1,0,False,False,True,True,False
3320843067,10.5.312.392,Side.blue,True,NONE,Sett,Miss Fortune,Ekko,Senna,Yuumi,Diana,Zac,Ezreal,Jax,11,3,1,1,1,True,True,False,True,True
3320843067,10.5.312.392,Side.red,False,Thresh,Sett,Galio,Olaf,Swain,Maokai,Leona,Brand,Lucian,Katarina,0,0,2,0,0,False,False,True,False,False
3320843059,10.5.312.392,Side.blue,False,Caitlyn,Vayne,Morgana,Darius,Zoe,Vi,Kog'Maw,Nasus,Lux,Ashe,2,0,0,0,0,False,False,False,False,False
3320843059,10.5.312.392,Side.red,True,Garen,Nautilus,Master Yi,Kled,Leona,Twitch,Trundle,Thresh,Sett,Xerath,8,1,3,0,0,True,True,True,False,False
3320843054,10.5.312.392,Side.blue,True,Caitlyn,Pyke,Nasus,Ekko,Yasuo,Shaco,Sett,Veigar,Rakan,Tristana,11,3,4,1,1,True,True,True,True,True
3320843054,10.5.312.392,Side.red,False,Fizz,Garen,Pyke,Caitlyn,Mordekaiser,Singed,Yuumi,Lux,Ashe,Lee Sin,3,0,0,0,0,False,False,False,False,False
3320843049,10.5.312.392,Side.blue,False,Diana,Aphelios,Kayn,Pyke,Darius,Amumu,Fiora,Xerath,Ashe,Vladimir,8,1,4,0,0,True,True,True,False,False
3320843049,10.5.312.392,Side.red,True,Master Yi,Tryndamere,Yuumi,Aphelios,Mordekaiser,Lee Sin,Senna,Swain,Sylas,Sett,9,2,2,2,1,False,False,False,True,True
3320843046,10.5.312.392,Side.blue,False,Zac,Katarina,Yuumi,Blitzcrank,Darius,Vayne,Xerath,Jarvan IV,Singed,Taliyah,4,0,1,0,0,True,False,False,False,False
3320843046,10.5.312.392,Side.red,True,Morgana,Taric,Garen,Blitzcrank,Vladimir,Talon,Amumu,Sylas,Tahm Kench,Senna,8,2,4,2,2,False,True,True,True,True
3320843032,10.5.312.392,Side.blue,True,Thresh,Zoe,Darius,Fizz,Yuumi,Veigar,Nidalee,Vayne,Fiora,Alistar,9,1,2,1,0,True,True,True,True,False
3320843032,10.5.312.392,Side.red,False,Yuumi,Tryndamere,Olaf,Karthus,Kassadin,Ezreal,Gragas,Zac,Bard,Sion,1,0,2,0,0,False,False,False,False,False
3320843016,10.5.312.392,Side.blue,False,Sett,Aphelios,Diana,Jayce,Darius,Xerath,Volibear,Fiora,Yuumi,Ezreal,6,0,0,0,0,False,False,False,False,False
3320843016,10.5.312.392,Side.red,True,Yasuo,Morgana,Yorick,Master Yi,Katarina,Rumble,Evelynn,Akali,Caitlyn,Pyke,7,1,5,1,0,True,True,True,True,False
3320843012,10.5.312.392,Side.blue,True,Garen,Talon,Nasus,Warwick,Morgana,Vladimir,Vayne,Braum,Lee Sin,Zoe,11,3,4,0,0,True,True,True,False,False
3320843012,10.5.312.392,Side.red,False,Tryndamere,Ornn,Aphelios,Nautilus,Kassadin,Miss Fortune,Thresh,Heimerdinger,Sylas,Olaf,3,0,1,1,1,False,False,False,True,True
3320842999,10.5.312.392,Side.blue,True,Vi,Sett,Morgana,Jhin,Fizz,Zac,Sion,Yasuo,Teemo,Caitlyn,0,0,0,0,0,False,False,False,False,False
3320842999,10.5.312.392,Side.red,False,Blitzcrank,Pyke,Warwick,Malzahar,Tryndamere,Nautilus,Miss Fortune,Kayn,Leona,Azir,0,0,0,0,0,False,False,False,False,False
3320842988,10.5.312.392,Side.blue,False,Mordekaiser,Rammus,Teemo,Veigar,Ekko,Volibear,Neeko,Lucian,Sett,Vayne,0,0,0,0,0,False,False,False,False,False
3320842988,10.5.312.392,Side.red,True,Swain,NONE,Lee Sin,Ezreal,Yasuo,Annie,Sejuani,Garen,Senna,Ashe,3,0,2,0,0,True,False,True,False,False
3320842975,10.5.312.392,Side.blue,True,Tryndamere,Morgana,Aphelios,Master Yi,Garen,Warwick,Thresh,Gangplank,Taliyah,Miss Fortune,9,1,3,0,0,False,True,True,False,False
3320842975,10.5.312.392,Side.red,False,Aphelios,Zed,Blitzcrank,Sylas,Master Yi,Veigar,Vayne,Senna,Maokai,Vi,2,0,2,1,0,True,False,False,True,False
3320842964,10.5.312.392,Side.blue,True,Senna,Pyke,Jax,Garen,Ashe,Olaf,Yasuo,Miss Fortune,Soraka,Mordekaiser,10,1,4,1,1,False,True,True,True,True
3320842964,10.5.312.392,Side.red,False,Darius,Leona,Nautilus,Master Yi,Cassiopeia,Sett,Xerath,Kai'Sa,Rengar,Tryndamere,6,0,1,0,0,True,False,False,False,False
3320842962,10.5.312.392,Side.blue,False,Caitlyn,Quinn,Qiyana,Blitzcrank,Jax,Miss Fortune,Amumu,Diana,Soraka,Rumble,3,0,1,0,0,False,False,False,False,False
3320842962,10.5.312.392,Side.red,True,Aphelios,Mordekaiser,Jarvan IV,Yasuo,Jhin,Leona,Senna,Poppy,Lee Sin,Garen,5,0,1,1,0,True,False,True,True,False
3320842961,10.5.312.392,Side.blue,False,Yasuo,Illaoi,Lux,Pyke,Mordekaiser,Udyr,Veigar,Shen,Diana,Caitlyn,0,0,0,0,0,False,False,False,False,False
3320842961,10.5.312.392,Side.red,True,Yuumi,Blitzcrank,Darius,Vladimir,Shaco,Fizz,Senna,Amumu,Kog'Maw,Garen,0,0,0,0,0,False,False,False,False,False
3320842958,10.5.312.392,Side.blue,True,Blitzcrank,Yasuo,Ornn,Warwick,Aphelios,Miss Fortune,Neeko,Dr. Mundo,Brand,Nocturne,10,1,4,1,0,True,True,True,True,False
3320842958,10.5.312.392,Side.red,False,Master Yi,Morgana,Darius,Jhin,LeBlanc,Xin Zhao,Trundle,Pyke,Ezreal,Ahri,3,0,0,1,0,False,False,False,False,False
3320842952,10.5.312.392,Side.blue,True,Sett,Ekko,Senna,Mordekaiser,Darius,Lee Sin,Karma,Xerath,Nasus,Xayah,8,2,4,1,1,True,True,True,True,True
3320842952,10.5.312.392,Side.red,False,Pyke,Caitlyn,Darius,Ekko,Kassadin,Zac,Miss Fortune,Sona,Singed,Teemo,4,0,0,0,0,False,False,False,False,False
3320842946,10.5.312.392,Side.blue,True,Yasuo,Sona,Senna,Brand,Ornn,Lissandra,Trundle,Malzahar,Gnar,Malphite,9,2,4,1,0,True,True,True,True,False
3320842946,10.5.312.392,Side.red,False,Aphelios,Ekko,Yuumi,Yasuo,Sett,Leona,Lucian,Zilean,Nidalee,Olaf,6,1,2,0,3,False,False,False,False,True
3320842941,10.5.312.392,Side.blue,False,Aphelios,Veigar,Tristana,Darius,Shaco,Pantheon,Caitlyn,Yuumi,Zac,Rammus,3,0,1,0,0,False,False,False,False,False
3320842941,10.5.312.392,Side.red,True,Garen,Morgana,Pyke,Master Yi,Sett,Yasuo,Miss Fortune,Malphite,Taric,Jax,11,2,3,2,0,True,True,True,True,False
3320842939,10.5.312.392,Side.blue,False,Yasuo,Master Yi,Syndra,Ekko,Sett,Annie,Camille,Amumu,Blitzcrank,Jinx,0,0,3,0,0,False,False,True,False,False
3320842939,10.5.312.392,Side.red,True,Nasus,Soraka,Cassiopeia,Garen,NONE,Mordekaiser,Jarvan IV,Talon,Kai'Sa,Gragas,8,1,0,1,0,True,True,False,True,False
3320842931,10.5.312.392,Side.blue,False,Aphelios,Soraka,Zed,Diana,Mordekaiser,Darius,Caitlyn,Rumble,Lux,Garen,7,1,2,1,0,True,True,False,True,False
3320842931,10.5.312.392,Side.red,True,Nautilus,Morgana,Mordekaiser,Olaf,Diana,Ekko,Sett,Jhin,Yasuo,Malphite,10,2,4,0,1,False,False,True,False,True
3320842924,10.5.312.392,Side.blue,False,Olaf,Fiora,Rengar,Yasuo,Blitzcrank,Ivern,Xerath,Draven,Vel'Koz,Poppy,5,0,1,0,0,True,False,False,False,False
3320842924,10.5.312.392,Side.red,True,Jax,Leona,Darius,Fizz,Aphelios,Lux,Teemo,Ekko,Lee Sin,Miss Fortune,9,2,4,0,1,False,True,True,False,True
3320842923,10.5.312.392,Side.blue,True,Malzahar,Yasuo,Tryndamere,Diana,Sett,Warwick,Sylas,Senna,Jinx,Kayle,9,2,2,1,0,True,True,True,True,False
3320842923,10.5.312.392,Side.red,False,Zed,Darius,Master Yi,Olaf,Diana,Brand,Vladimir,Kayn,Caitlyn,Garen,3,0,0,0,0,False,False,False,False,False
3320842922,10.5.312.392,Side.blue,True,Diana,Sylas,Nautilus,Ornn,Sett,Malphite,Elise,Ryze,Vayne,Neeko,10,3,2,2,1,True,True,True,True,True
3320842922,10.5.312.392,Side.red,False,Kled,Zac,Ekko,Leona,Darius,Blitzcrank,Zed,Caitlyn,Garen,Karthus,1,0,2,0,0,False,False,False,False,False
3320842915,10.5.312.392,Side.blue,False,Sett,Amumu,Caitlyn,NONE,Ezreal,Yasuo,Aphelios,Mordekaiser,Kayn,Brand,2,0,2,1,0,False,False,True,True,False
3320842915,10.5.312.392,Side.red,True,Heimerdinger,Master Yi,Tryndamere,Teemo,Zed,Darius,Nautilus,Rengar,Katarina,Kai'Sa,11,2,2,0,1,True,True,False,False,True
3320842905,10.5.312.392,Side.blue,False,Diana,Garen,Nautilus,Caitlyn,Aphelios,Nunu & Willump,Fiddlesticks,Tryndamere,Xayah,Zed,1,0,0,0,0,False,False,False,False,False
3320842905,10.5.312.392,Side.red,True,Katarina,Kassadin,Nasus,Blitzcrank,Caitlyn,Cho'Gath,Lux,Darius,Sejuani,Kai'Sa,8,1,3,2,0,True,True,True,True,False
3320842902,10.5.312.392,Side.blue,False,Aatrox,Mordekaiser,Nautilus,Anivia,Nasus,Tryndamere,Kassadin,Ezreal,Shyvana,Nami,2,0,3,1,0,True,False,True,True,False
3320842902,10.5.312.392,Side.red,True,Leona,Ornn,Ekko,Malphite,Pyke,Vayne,Aphelios,Soraka,Sylas,Garen,10,3,2,1,2,False,True,False,False,True
3320842901,10.5.312.392,Side.blue,True,Ornn,Xerath,Draven,Nautilus,Zac,Urgot,Vayne,Nami,Jarvan IV,Anivia,4,0,2,0,0,False,False,False,False,False
3320842901,10.5.312.392,Side.red,False,Nautilus,Kayn,Darius,Aphelios,Katarina,Senna,Pyke,Nunu & Willump,Ryze,Irelia,1,0,1,1,0,True,False,True,True,False
3320842886,10.5.312.392,Side.blue,True,Sett,Ekko,Blitzcrank,Kassadin,Master Yi,Pyke,Shaco,Fiora,Taliyah,Senna,11,3,3,1,0,True,True,True,True,False
3320842886,10.5.312.392,Side.red,False,Master Yi,Shyvana,Darius,Blitzcrank,Ornn,Malphite,Gragas,Talon,Kai'Sa,Lulu,4,0,1,0,0,False,False,False,False,False
3320842878,10.5.312.392,Side.blue,False,Lee Sin,Sett,Ekko,Garen,Lucian,Veigar,Nasus,Senna,Master Yi,Taric,2,0,0,0,0,False,False,False,False,False
3320842878,10.5.312.392,Side.red,True,Diana,Sett,Thresh,Yuumi,Yasuo,Leona,Ahri,Ashe,Jax,Maokai,8,1,3,1,1,True,True,True,True,True
3320842870,10.5.312.392,Side.blue,False,Malzahar,Garen,Lee Sin,Talon,Blitzcrank,Lulu,Twitch,Sett,Nautilus,Caitlyn,7,1,1,1,0,True,True,False,True,False
3320842870,10.5.312.392,Side.red,True,Darius,Senna,Master Yi,Yasuo,Olaf,Jhin,Brand,Viktor,Kindred,Malphite,4,1,3,0,1,False,False,True,False,True
3320842865,10.5.312.392,Side.blue,True,Rek'Sai,Vayne,Diana,Varus,Sett,Kai'Sa,Yasuo,Rengar,Zyra,Jax,10,3,4,0,0,True,True,True,False,False
3320842865,10.5.312.392,Side.red,False,Talon,Pyke,Warwick,Diana,Ornn,Darius,Udyr,Kassadin,Morgana,Tristana,1,0,0,0,0,False,False,False,False,False
3320842859,10.5.312.392,Side.blue,True,Jax,Nautilus,Morgana,Sett,Yasuo,Master Yi,Mordekaiser,Lissandra,Ezreal,Galio,11,3,3,1,1,True,True,True,True,True
3320842859,10.5.312.392,Side.red,False,Blitzcrank,Ornn,Leona,Yasuo,Sejuani,Pyke,Kai'Sa,Kassadin,Garen,Xin Zhao,1,0,1,0,0,False,False,False,False,False
3320842858,10.5.312.392,Side.blue,True,Senna,Ahri,Morgana,Ornn,Miss Fortune,Lucian,Braum,Syndra,Rengar,Renekton,11,4,4,1,1,True,True,True,True,True
3320842858,10.5.312.392,Side.red,False,Master Yi,Soraka,Malzahar,Vayne,Nautilus,Zed,Darius,Nasus,Jinx,Thresh,1,0,0,0,0,False,False,False,False,False
3320842857,10.5.312.392,Side.blue,False,Fizz,Kayn,Amumu,Veigar,Kai'Sa,Nami,Yasuo,Cho'Gath,Shaco,Lucian,4,0,1,0,0,True,False,False,False,False
3320842857,10.5.312.392,Side.red,True,Tryndamere,Ashe,Leona,Sett,Master Yi,Jax,Teemo,Ornn,Morgana,Senna,11,4,5,0,1,False,True,True,False,True
3320842850,10.5.312.392,Side.blue,True,Master Yi,Caitlyn,Garen,Quinn,Malzahar,Zed,Vayne,Trundle,Nami,Heimerdinger,8,2,3,2,2,True,True,True,True,True
3320842850,10.5.312.392,Side.red,False,Morgana,Sett,Master Yi,Ornn,Blitzcrank,Darius,Tahm Kench,Senna,Corki,Teemo,1,0,2,0,0,False,False,False,False,False
3320842845,10.5.312.392,Side.blue,True,Darius,Diana,Brand,Veigar,Fizz,Jarvan IV,Orianna,Kayle,Ezreal,Bard,8,1,2,1,0,True,True,True,True,False
3320842845,10.5.312.392,Side.red,False,Pyke,Ashe,Senna,Mordekaiser,Ornn,LeBlanc,Garen,Miss Fortune,Rek'Sai,Nautilus,3,0,1,0,0,False,False,False,False,False
3320842839,10.5.312.392,Side.blue,True,Olaf,Yasuo,Senna,Tryndamere,Yuumi,Bard,Shen,Cassiopeia,Jinx,Rengar,11,3,3,2,0,True,True,True,True,False
3320842839,10.5.312.392,Side.red,False,Shaco,NONE,Sett,Aphelios,Qiyana,LeBlanc,Miss Fortune,Lux,Master Yi,Mordekaiser,0,0,0,0,0,False,False,False,False,False
3320842836,10.5.312.392,Side.blue,False,Ashe,Evelynn,Ornn,Sett,Morgana,Teemo,Jhin,Skarner,Blitzcrank,Aphelios,3,0,1,0,0,False,False,False,False,False
3320842836,10.5.312.392,Side.red,True,Nautilus,Tryndamere,Zyra,Lee Sin,Garen,Kha'Zix,Ryze,Irelia,Nami,Draven,10,2,3,1,2,True,True,True,True,True
3320842835,10.5.312.392,Side.blue,True,Jhin,Diana,Thresh,NONE,Tryndamere,Darius,Master Yi,Zed,Lux,Aphelios,11,3,4,2,1,True,True,True,True,True
